PlayDate,AP,N01,N02,N03,N04,N05,N06,N07,N08,N09,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20
2023-02-22,A,3,7,9,14,16,20,21,24,28,29,33,37,38,54,55,56,60,68,69,70
2023-02-23,P,7,11,12,14,15,19,29,31,34,36,39,40,43,45,46,52,54,56,62,65
2023-02-23,A,1,9,12,18,22,28,29,32,33,35,37,40,45,47,49,50,51,55,57,66
2023-02-24,A,1,2,5,6,8,17,18,22,23,31,35,36,37,38,46,47,50,51,53,58
2023-02-24,P,1,5,7,8,15,22,26,27,28,29,32,41,45,48,51,52,54,58,62,70
2023-02-25,A,2,8,10,12,13,17,19,20,21,24,26,32,33,36,42,47,55,56,58,61
2023-02-25,P,4,8,11,20,23,28,31,34,35,39,40,44,51,56,57,58,59,62,66,69
2023-02-26,A,5,8,12,23,24,27,28,31,32,37,38,39,44,46,52,59,61,64,69,70
2023-02-26,P,1,2,3,4,5,9,11,13,16,17,21,27,34,42,43,44,54,58,63,69
2023-02-27,A,3,5,8,10,12,22,23,24,29,31,32,36,39,43,44,47,51,54,56,66
2023-02-27,P,4,6,8,20,22,26,27,28,30,32,37,41,46,47,48,53,56,57,67,68
2023-02-28,P,1,6,7,19,22,25,26,27,31,39,40,49,52,53,54,62,63,66,69,70
2023-02-28,A,3,6,10,13,17,18,19,25,34,35,37,38,39,41,46,47,58,61,65,69
2023-03-01,P,2,5,7,9,14,22,25,29,31,39,48,50,51,57,58,59,60,62,67,68
2023-03-01,A,2,5,6,8,10,11,12,14,18,20,21,24,31,32,40,41,53,54,59,60
2023-03-02,A,3,4,13,15,17,22,24,28,30,34,36,41,48,49,51,52,53,54,57,63
2023-03-02,P,2,6,11,14,18,19,21,22,24,29,32,37,41,51,57,58,64,66,67,68
2023-03-03,A,5,7,10,13,18,25,27,31,32,34,35,40,52,56,57,60,67,68,69,70
2023-03-03,P,2,14,16,24,26,29,30,32,38,41,42,46,49,50,52,55,59,62,63,64
2023-03-04,A,5,10,11,15,17,18,20,31,34,36,38,43,49,53,54,55,58,59,63,70
2023-03-04,P,2,5,11,13,15,21,23,30,32,33,34,35,36,40,47,48,52,55,62,63
2023-03-05,P,3,7,13,21,23,25,26,27,28,30,35,40,41,43,44,50,55,56,58,60
2023-03-05,A,1,5,8,13,16,18,23,32,33,47,48,49,50,52,55,57,62,65,66,68
2023-03-06,A,1,7,8,14,17,18,20,22,31,39,42,46,48,52,54,56,59,60,63,68
2023-03-06,P,1,4,9,10,12,14,22,25,36,40,41,43,44,47,50,53,56,64,66,68
